,State,Origin,Agency Name,Agency Type Name,State Abbr,Division Name,Region Name,Region Desc,County Name,NIBRS,Latitude,Longitude,NIBRS Start Date
0,AK,AK0010100,Anchorage Police Department,City,AK,Pacific,West,Region IV,ANCHORAGE,False,61.17425,-149.284329,
1,AK,AK0010200,Fairbanks Police Department,City,AK,Pacific,West,Region IV,FAIRBANKS NORTH STAR,False,64.83945,-147.71942,
2,AK,AK0010300,Juneau Police Department,City,AK,Pacific,West,Region IV,JUNEAU,False,58.356556,-134.50731,
3,AK,AK0010400,Ketchikan Police Department,City,AK,Pacific,West,Region IV,KETCHIKAN GATEWAY,False,55.449938,-131.106685,
4,AK,AK0010500,Kodiak Police Department,City,AK,Pacific,West,Region IV,KODIAK ISLAND,False,57.8049,-152.37332,
5,AK,AK0010600,Nome Police Department,City,AK,Pacific,West,Region IV,NOME,False,64.783686,-164.188912,
6,AK,AK0010700,Petersburg Police Department,City,AK,Pacific,West,Region IV,PETERSBURG,False,55.415683,-132.875734,
7,AK,AK0010800,Seward Police Department,City,AK,Pacific,West,Region IV,KENAI PENINSULA,False,60.366668,-152.322283,
8,AK,AK0010900,Sitka Police Department,City,AK,Pacific,West,Region IV,SITKA,False,57.052124,-135.33418,
9,AK,AK0011000,Skagway Police Department,City,AK,Pacific,West,Region IV,SKAGWAY,False,59.575097,-135.335418,
10,AK,AK0011100,Wrangell Police Department,City,AK,Pacific,West,Region IV,WRANGELL,False,56.279121,-132.040325,
11,AK,AK0011200,Valdez Police Department,City,AK,Pacific,West,Region IV,VALDEZ-CORDOVA,False,61.34984,-145.023141,
12,AK,AK0011300,Bethel Police Department,City,AK,Pacific,West,Region IV,BETHEL,False,60.928916,-160.15335,
13,AK,AK0011400,Cordova Police Department,City,AK,Pacific,West,Region IV,VALDEZ-CORDOVA,False,61.34984,-145.023141,
14,AK,AK0011600,Kotzebue Police Department,City,AK,Pacific,West,Region IV,NORTHWEST ARCTIC,False,67.005066,-160.021086,
15,AK,AK0011700,Palmer Police Department,City,AK,Pacific,West,Region IV,MATANUSKA-SUSITNA,False,61.602676,-149.11183,
16,AK,AK0011800,North Slope Borough Police Department,City,AK,Pacific,West,Region IV,NORTH SLOPE,False,69.449343,-153.47283,
17,AK,AK0011900,Seldovia Police Department,City,AK,Pacific,West,Region IV,KENAI PENINSULA,False,60.366668,-152.322283,
18,AK,AK0012000,Soldotna Police Department,City,AK,Pacific,West,Region IV,KENAI PENINSULA,False,60.481678,-151.07265,
19,AK,AK0012100,Haines Police Department,City,AK,Pacific,West,Region IV,HAINES,False,59.098771,-135.576936,
20,AK,AK0012200,Homer Police Department,City,AK,Pacific,West,Region IV,KENAI PENINSULA,False,59.64873,-151.52992,
21,AK,AK0012300,Kenai Police Department,City,AK,Pacific,West,Region IV,KENAI PENINSULA,False,60.559402,-151.2507,
22,AK,AK0012500,Metlakatla Tribal Police Department,Tribal,AK,Pacific,West,Region IV,,False,55.415683,-132.875734,
23,AK,AK0012600,Fairbanks International Airport,Other,AK,Pacific,West,Region IV,,False,64.81904,-147.86464,
24,AK,AK0012700,Anchorage International Airport,Other,AK,Pacific,West,Region IV,,False,61.17425,-149.284329,
25,AK,AK0012800,Whittier Police Department,City,AK,Pacific,West,Region IV,VALDEZ-CORDOVA,False,61.34984,-145.023141,
26,AK,AK0013000,Dillingham Police Department,City,AK,Pacific,West,Region IV,DILLINGHAM,False,59.824816,-158.602233,
27,AK,AK0013100,Hoonah Police Department,City,AK,Pacific,West,Region IV,HOONAH-ANGOON,False,58.076434,-135.1851,
28,AK,AK0013200,North Pole Police Department,City,AK,Pacific,West,Region IV,FAIRBANKS NORTH STAR,False,64.75503,-147.35081,
29,AK,AK0013300,Unalaska Police Department,City,AK,Pacific,West,Region IV,ALEUTIANS WEST,False,51.959447,178.338813,
30,AK,AK0013500,Klawock Police Department,City,AK,Pacific,West,Region IV,PRINCE OF WALES-HYDER,False,55.415683,-132.875734,
31,AK,AK0014200,University of Alaska: Fairbanks,University or College,AK,Pacific,West,Region IV,,False,64.691501,-146.601909,
32,AK,AK0014300,University of Alaska: Anchorage,University or College,AK,Pacific,West,Region IV,,False,61.189857,-149.81879,
33,AK,AK0014500,Craig Police Department,City,AK,Pacific,West,Region IV,PRINCE OF WALES-HYDER,False,55.415683,-132.875734,
34,AK,AK0014600,Bristol Bay Borough Police Department,City,AK,Pacific,West,Region IV,BRISTOL BAY,False,58.732389,-156.986661,
35,AK,AK0015000,St. Paul Police Department,City,AK,Pacific,West,Region IV,ALEUTIANS WEST,False,51.959447,178.338813,
36,AK,AK0015200,Sand Point Police Department,City,AK,Pacific,West,Region IV,ALEUTIANS EAST,False,55.245044,-161.997477,
37,AK,AK0015600,Wasilla Police Department,City,AK,Pacific,West,Region IV,MATANUSKA-SUSITNA,False,62.182174,-149.407974,
38,AK,AKAST0100,State Troopers,State Police,AK,Pacific,West,Region IV,,False,62.182174,-149.407974,
39,AL,AL0010000,Jefferson County Sheriff's Office,County,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
40,AL,AL0010100,Bessemer Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.396152,-86.95345,
41,AL,AL0010200,Birmingham Police Department,City,AL,East South Central,South,Region III,SHELBY; JEFFERSON,False,33.553444,-86.896536,
42,AL,AL0010300,Mountain Brook Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.50124,-86.75607,
43,AL,AL0010400,Fairfield Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
44,AL,AL0010500,Gardendale Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
45,AL,AL0010600,Leeds Police Department,City,AL,East South Central,South,Region III,SHELBY; ST CLAIR; JEFFERSON,False,33.553444,-86.896536,
46,AL,AL0010700,Midfield Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
47,AL,AL0010800,Tarrant Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.585728,-86.775024,
48,AL,AL0010900,Vestavia Hills Police Department,City,AL,East South Central,South,Region III,SHELBY; JEFFERSON,False,33.553444,-86.896536,
49,AL,AL0011000,Homewood Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.479603,-86.791016,
50,AL,AL0011100,Fultondale Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
51,AL,AL0011200,Hoover Police Department,City,AL,East South Central,South,Region III,SHELBY; JEFFERSON,True,33.38795,-86.80636,01/01/2006
52,AL,AL0011300,Irondale Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.538326,-86.70705,
53,AL,AL0011400,Pleasant Grove Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.49046,-86.9703,
54,AL,AL0011800,Brighton Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.42912,-86.94988,
55,AL,AL0011900,Hueytown Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
56,AL,AL0012000,Lipscomb Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
57,AL,AL0012100,Trussville Police Department,City,AL,East South Central,South,Region III,ST CLAIR; JEFFERSON,False,33.553444,-86.896536,
58,AL,AL0012200,Adamsville Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
59,AL,AL0012300,Warrior Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
60,AL,AL0012400,University of Alabama: Birmingham,University or College,AL,East South Central,South,Region III,JEFFERSON,False,33.49646,-86.80456,
61,AL,AL0012500,Trafford Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
62,AL,AL0012600,Morris Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
63,AL,AL0012700,Brookside Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
64,AL,AL0012900,Kimberly Police Department,City,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
65,AL,AL0013200,Tannehill Ironworks Historic State Park,Other State Agency,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
66,AL,AL0013400,Jefferson State Community College,University or College,AL,East South Central,South,Region III,JEFFERSON,False,33.64871,-86.7103,
67,AL,AL0013500,Norfolk Southern Railway,Other,AL,East South Central,South,Region III,JEFFERSON,False,33.545006,-86.70188,
68,AL,AL0014000,Lawson State Community College,University or College,AL,East South Central,South,Region III,JEFFERSON,False,33.553444,-86.896536,
69,AL,AL0014100,Samford University,University or College,AL,East South Central,South,Region III,JEFFERSON,False,33.464043,-86.78812,
70,AL,AL0014500,Trussville Fire Department Fire and Explosion Investigation Unit,Other,AL,East South Central,South,Region III,JEFFERSON,False,33.6301,-86.59608,
71,AL,AL0020000,Mobile County Sheriff's Office,County,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
72,AL,AL0020100,Mobile Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.673004,-88.09793,
73,AL,AL0020200,Prichard Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.730814,-88.0808,
74,AL,AL0020300,Chickasaw Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
75,AL,AL0020400,Citronelle Police Department,City,AL,East South Central,South,Region III,MOBILE,False,31.089754,-88.22756,
76,AL,AL0020500,Saraland Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.80567,-88.071266,
77,AL,AL0020600,Bayou La Batre Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
78,AL,AL0020700,Satsuma Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
79,AL,AL0020800,Mount Vernon Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
80,AL,AL0021200,Creola Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
81,AL,AL0021300,Mobile Regional Airport,Other,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
82,AL,AL0021400,University of South Alabama,University or College,AL,East South Central,South,Region III,MOBILE,False,30.69486,-88.17397,
83,AL,AL0021500,Dauphin Island Police Department,City,AL,East South Central,South,Region III,MOBILE,False,30.684572,-88.196568,
84,AL,AL0021700,Bishop State Community College,University or College,AL,East South Central,South,Region III,MOBILE,False,30.69399,-88.056145,
85,AL,AL0030000,Montgomery County Sheriff's Office,County,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
86,AL,AL0030100,Montgomery Police Department,City,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
87,AL,AL0030500,Alabama Department of Mental Health,Other State Agency,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
88,AL,AL0030600,Alabama State University,University or College,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
89,AL,AL0030700,Auburn University: Montgomery,University or College,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
90,AL,AL0030800,Alabama Public Service Commission Enforcement Division,Other State Agency,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
91,AL,AL0031400,State Fire Marshal,Other State Agency,AL,East South Central,South,Region III,MONTGOMERY,False,32.20365,-86.203831,
92,AL,AL0040000,Autauga County Sheriff's Office,County,AL,East South Central,South,Region III,AUTAUGA,False,32.4632,-86.47712,
93,AL,AL0040100,Prattville Police Department,City,AL,East South Central,South,Region III,ELMORE; AUTAUGA,False,32.459705,-86.47263,
94,AL,AL0040200,Autaugaville Police Department,City,AL,East South Central,South,Region III,AUTAUGA,False,32.536382,-86.64449,
95,AL,AL0050000,Baldwin County Sheriff's Office,County,AL,East South Central,South,Region III,BALDWIN,False,30.884958,-87.775055,
96,AL,AL0050100,Bay Minette Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
97,AL,AL0050200,Fairhope Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
98,AL,AL0050300,Foley Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
99,AL,AL0050400,Gulf Shores Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
100,AL,AL0050500,Robertsdale Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
101,AL,AL0050600,Loxley Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
102,AL,AL0050700,Silverhill Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
103,AL,AL0050800,Daphne Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.599625,-87.898056,
104,AL,AL0050900,Summerdale Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
105,AL,AL0051000,Elberta Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
106,AL,AL0051100,Faulkner State Community College,University or College,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
107,AL,AL0051200,Orange Beach Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
108,AL,AL0051300,Spanish Fort Police Department,City,AL,East South Central,South,Region III,BALDWIN,False,30.659218,-87.746067,
109,AL,AL0060000,Barbour County Sheriff's Office,County,AL,East South Central,South,Region III,BARBOUR,False,31.886034,-85.4849,
110,AL,AL0060100,Eufaula Police Department,City,AL,East South Central,South,Region III,BARBOUR,False,31.870253,-85.405104,
111,AL,AL0060200,Clayton Police Department,City,AL,East South Central,South,Region III,BARBOUR,False,31.870253,-85.405104,
112,AL,AL0060300,Clio Police Department,City,AL,East South Central,South,Region III,BARBOUR,False,31.870253,-85.405104,
113,AL,AL0060400,Louisville Police Department,City,AL,East South Central,South,Region III,BARBOUR,False,31.870253,-85.405104,
114,AL,AL0060700,Baker Hill Police Department,City,AL,East South Central,South,Region III,BARBOUR,False,31.870253,-85.405104,
115,AL,AL0070000,Bibb County Sheriff's Office,County,AL,East South Central,South,Region III,BIBB,False,32.939995,-87.11683,
116,AL,AL0070100,Centreville Police Department,City,AL,East South Central,South,Region III,BIBB,False,33.015893,-87.127148,
117,AL,AL0070200,Brent Police Department,City,AL,East South Central,South,Region III,BIBB,False,33.015893,-87.127148,
118,AL,AL0070300,West Blocton Police Department,City,AL,East South Central,South,Region III,BIBB,False,33.015893,-87.127148,
119,AL,AL0070400,Woodstock Police Department,City,AL,East South Central,South,Region III,TUSCALOOSA; BIBB,False,33.015893,-87.127148,
120,AL,AL0080000,Blount County Sheriff's Office,County,AL,East South Central,South,Region III,BLOUNT,False,33.929085,-86.4896,
121,AL,AL0080100,Oneonta Police Department,City,AL,East South Central,South,Region III,BLOUNT,False,33.943935,-86.47508,
122,AL,AL0080200,Blountsville Police Department,City,AL,East South Central,South,Region III,BLOUNT,False,33.977448,-86.567246,
123,AL,AL0080300,Cleveland Police Department,City,AL,East South Central,South,Region III,BLOUNT,False,33.977448,-86.567246,
124,AL,AL0080400,Snead Police Department,City,AL,East South Central,South,Region III,BLOUNT,False,33.977448,-86.567246,
125,AL,AL0080500,Highland Lake Police Department,City,AL,East South Central,South,Region III,BLOUNT,False,33.885117,-86.41327,
126,AL,AL0090000,Bullock County Sheriff's Office,County,AL,East South Central,South,Region III,BULLOCK,False,32.14111,-85.71614,
127,AL,AL0090100,Union Springs Police Department,City,AL,East South Central,South,Region III,BULLOCK,False,32.13935,-85.716125,
128,AL,AL0100000,Butler County Sheriff's Office,County,AL,East South Central,South,Region III,BUTLER,False,31.751667,-86.681969,
129,AL,AL0100100,Greenville Police Department,City,AL,East South Central,South,Region III,BUTLER,False,31.751667,-86.681969,
130,AL,AL0100200,Georgiana Police Department,City,AL,East South Central,South,Region III,BUTLER,False,31.751667,-86.681969,
131,AL,AL0100300,McKenzie Police Department,City,AL,East South Central,South,Region III,CONECUH; BUTLER,False,31.751667,-86.681969,
132,AL,AL0110000,Calhoun County Sheriff's Office,County,AL,East South Central,South,Region III,CALHOUN,False,33.771706,-85.822513,
133,AL,AL0110100,Anniston Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.771706,-85.822513,
134,AL,AL0110200,Jacksonville Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.813366,-85.76122,
135,AL,AL0110300,Piedmont Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.771706,-85.822513,
136,AL,AL0110400,Weaver Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.771706,-85.822513,
137,AL,AL0110500,Oxford Police Department,City,AL,East South Central,South,Region III,TALLADEGA; CALHOUN,False,33.771706,-85.822513,
138,AL,AL0110600,Hobson City Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.62035,-85.845985,
139,AL,AL0110700,Ohatchee Police Department,City,AL,East South Central,South,Region III,CALHOUN,False,33.771706,-85.822513,
140,AL,AL0110800,Jacksonville State University,University or College,AL,East South Central,South,Region III,CALHOUN,False,33.798615,-85.761284,
141,AL,AL0120000,Chambers County Sheriff's Office,County,AL,East South Central,South,Region III,CHAMBERS,False,32.89985,-85.40123,
142,AL,AL0120100,Lafayette Police Department,City,AL,East South Central,South,Region III,CHAMBERS,False,32.915504,-85.394032,
143,AL,AL0120200,Lanett Police Department,City,AL,East South Central,South,Region III,CHAMBERS,False,32.915504,-85.394032,
144,AL,AL0120400,Valley Police Department,City,AL,East South Central,South,Region III,CHAMBERS,False,32.915504,-85.394032,
145,AL,AL0130000,Cherokee County Sheriff's Office,County,AL,East South Central,South,Region III,CHEROKEE,False,34.163456,-85.66378,
146,AL,AL0130100,Centre Police Department,City,AL,East South Central,South,Region III,CHEROKEE,False,34.1512,-85.67609,
147,AL,AL0130200,Cedar Bluff Police Department,City,AL,East South Central,South,Region III,CHEROKEE,False,34.069515,-85.654242,
148,AL,AL0130300,Leesburg Police Department,City,AL,East South Central,South,Region III,CHEROKEE,False,34.069515,-85.654242,
149,AL,AL0140000,Chilton County Sheriff's Office,County,AL,East South Central,South,Region III,CHILTON,False,32.84005,-86.62905,
150,AL,AL0140100,Clanton Police Department,City,AL,East South Central,South,Region III,CHILTON,False,32.854051,-86.726607,
151,AL,AL0140200,Maplesville Police Department,City,AL,East South Central,South,Region III,CHILTON,False,32.854051,-86.726607,
152,AL,AL0140300,Jemison Police Department,City,AL,East South Central,South,Region III,CHILTON,False,32.854051,-86.726607,
153,AL,AL0140400,Thorsby Police Department,City,AL,East South Central,South,Region III,CHILTON,False,32.854051,-86.726607,
154,AL,AL0150000,Choctaw County Sheriff's Office,County,AL,East South Central,South,Region III,CHOCTAW,False,31.990997,-88.248908,
155,AL,AL0150100,Butler Police Department,City,AL,East South Central,South,Region III,CHOCTAW,False,31.990997,-88.248908,
156,AL,AL0150200,Gilbertown Police Department,City,AL,East South Central,South,Region III,CHOCTAW,False,31.990997,-88.248908,
157,AL,AL0160000,Clarke County Sheriff's Office,County,AL,East South Central,South,Region III,CLARKE,False,31.685521,-87.818624,
158,AL,AL0160100,Jackson Police Department,City,AL,East South Central,South,Region III,CLARKE,False,31.685521,-87.818624,
159,AL,AL0160200,Thomasville Police Department,City,AL,East South Central,South,Region III,CLARKE,False,31.685521,-87.818624,
160,AL,AL0160300,Grove Hill Police Department,City,AL,East South Central,South,Region III,CLARKE,False,31.685521,-87.818624,
161,AL,AL0160600,Coffeeville Police Department,City,AL,East South Central,South,Region III,CLARKE,False,31.685521,-87.818624,
162,AL,AL0170000,Clay County Sheriff's Office,County,AL,East South Central,South,Region III,CLAY,False,33.267809,-85.862051,
163,AL,AL0170100,Ashland Police Department,City,AL,East South Central,South,Region III,CLAY,False,33.267809,-85.862051,
164,AL,AL0170200,Lineville Police Department,City,AL,East South Central,South,Region III,CLAY,False,33.267809,-85.862051,
165,AL,AL0180000,Cleburne County Sheriff's Office,County,AL,East South Central,South,Region III,CLEBURNE,False,33.671964,-85.516126,
166,AL,AL0180100,Heflin Police Department,City,AL,East South Central,South,Region III,CLEBURNE,False,33.671964,-85.516126,
167,AL,AL0180200,Ranburne Police Department,City,AL,East South Central,South,Region III,CLEBURNE,False,33.671964,-85.516126,
168,AL,AL0190000,Coffee County Sheriff's Office,County,AL,East South Central,South,Region III,COFFEE,False,31.402258,-85.989602,
169,AL,AL0190100,Elba Police Department,City,AL,East South Central,South,Region III,COFFEE,False,31.402258,-85.989602,
170,AL,AL0190200,Enterprise Police Department,City,AL,East South Central,South,Region III,DALE; COFFEE,False,31.402258,-85.989602,
171,AL,AL0190300,New Brockton Police Department,City,AL,East South Central,South,Region III,COFFEE,False,31.402258,-85.989602,
172,AL,AL0190400,Kinston Police Department,City,AL,East South Central,South,Region III,COFFEE,False,31.402258,-85.989602,
173,AL,AL0200000,Colbert County Sheriff's Office,County,AL,East South Central,South,Region III,COLBERT,False,34.73306,-87.70358,
174,AL,AL0200100,Sheffield Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.703112,-87.801457,
175,AL,AL0200200,Tuscumbia Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.703112,-87.801457,
176,AL,AL0200300,Muscle Shoals Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.703112,-87.801457,
177,AL,AL0200400,Cherokee Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.703112,-87.801457,
178,AL,AL0200500,Leighton Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.703112,-87.801457,
179,AL,AL0200600,Littleville Police Department,City,AL,East South Central,South,Region III,COLBERT,False,34.59297,-87.67472,
180,AL,AL0200800,Northwest-Shoals Community College,University or College,AL,East South Central,South,Region III,COLBERT,False,34.73978,-87.67938,
181,AL,AL0210000,Conecuh County Sheriff's Office,County,AL,East South Central,South,Region III,CONECUH,False,31.435986,-86.95452,
182,AL,AL0210100,Evergreen Police Department,City,AL,East South Central,South,Region III,CONECUH,False,31.428292,-86.992029,
183,AL,AL0210200,Castleberry Police Department,City,AL,East South Central,South,Region III,CONECUH,False,31.428292,-86.992029,
184,AL,AL0210300,Repton Police Department,City,AL,East South Central,South,Region III,CONECUH,False,31.428292,-86.992029,
185,AL,AL0220000,Coosa County Sheriff's Office,County,AL,East South Central,South,Region III,COOSA,False,32.931445,-86.243482,
186,AL,AL0220100,Goodwater Police Department,City,AL,East South Central,South,Region III,COOSA,False,32.931445,-86.243482,
187,AL,AL0230000,Covington County Sheriff's Office,County,AL,East South Central,South,Region III,COVINGTON,False,31.31337,-86.50222,
188,AL,AL0230100,Andalusia Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
189,AL,AL0230200,Opp Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
190,AL,AL0230300,Florala Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
191,AL,AL0230400,Gantt Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
192,AL,AL0230500,Red Level Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
193,AL,AL0230600,Lockhart Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
194,AL,AL0230700,River Falls Police Department,City,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
195,AL,AL0230800,22nd Judicial Circuit Drug Task Force,Other,AL,East South Central,South,Region III,COVINGTON,False,31.243987,-86.448721,
196,AL,AL0240000,Crenshaw County Sheriff's Office,County,AL,East South Central,South,Region III,CRENSHAW,False,31.732826,-86.319222,
197,AL,AL0240100,Luverne Police Department,City,AL,East South Central,South,Region III,CRENSHAW,False,31.732826,-86.319222,
198,AL,AL0240200,Brantley Police Department,City,AL,East South Central,South,Region III,CRENSHAW,False,31.732826,-86.319222,
199,AL,AL0240300,Dozier Police Department,City,AL,East South Central,South,Region III,CRENSHAW,False,31.732826,-86.319222,
200,AL,AL0250000,Cullman County Sheriff's Office,County,AL,East South Central,South,Region III,CULLMAN,False,34.131923,-86.869267,
201,AL,AL0250100,Cullman Police Department,City,AL,East South Central,South,Region III,CULLMAN,False,34.131923,-86.869267,
202,AL,AL0250200,Hanceville Police Department,City,AL,East South Central,South,Region III,CULLMAN,False,34.131923,-86.869267,
203,AL,AL0250500,Wallace State Community College,University or College,AL,East South Central,South,Region III,CULLMAN,False,,,
204,AL,AL0260000,Dale County Sheriff's Office,County,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
205,AL,AL0260100,Ozark Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
206,AL,AL0260200,Daleville Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
207,AL,AL0260300,Level Plains Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
208,AL,AL0260400,Napier Field Police Department,City,AL,East South Central,South,Region III,DALE,False,31.314436,-85.453896,
209,AL,AL0260500,Newton Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
210,AL,AL0260600,Midland City Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
211,AL,AL0260700,Pinckard Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
212,AL,AL0260800,Ariton Police Department,City,AL,East South Central,South,Region III,DALE,False,31.430654,-85.609476,
213,AL,AL0260900,Clayhatchee Police Department,City,AL,East South Central,South,Region III,DALE,False,31.23572,-85.72021,
214,AL,AL0270000,Dallas County Sheriff's Office,County,AL,East South Central,South,Region III,DALLAS,False,32.33354,-87.114356,
215,AL,AL0270100,Selma Police Department,City,AL,East South Central,South,Region III,DALLAS,False,32.33354,-87.114356,
216,AL,AL0270200,Wallace Community College: Selma,University or College,AL,East South Central,South,Region III,DALLAS,False,32.33354,-87.114356,
217,AL,AL0280000,DeKalb County Sheriff's Office,County,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
218,AL,AL0280100,Fort Payne Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.440315,-85.72332,
219,AL,AL0280200,Collinsville Police Department,City,AL,East South Central,South,Region III,CHEROKEE; DEKALB,False,34.460929,-85.803992,
220,AL,AL0280300,Geraldine Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
221,AL,AL0280400,Henagar Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
222,AL,AL0280500,Powell Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
223,AL,AL0280600,Mentone Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
224,AL,AL0280700,Rainsville Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
225,AL,AL0280800,Hammondville Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.57885,-85.62933,
226,AL,AL0281000,Crossville Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
227,AL,AL0281100,Fyffe Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
228,AL,AL0281200,Sylvania Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
229,AL,AL0281300,Valley Head Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
230,AL,AL0281400,Ider Police Department,City,AL,East South Central,South,Region III,DEKALB,False,34.460929,-85.803992,
231,AL,AL0290000,Elmore County Sheriff's Office,County,AL,East South Central,South,Region III,ELMORE,False,32.597229,-86.142738,
232,AL,AL0290100,Wetumpka Police Department,City,AL,East South Central,South,Region III,ELMORE,False,32.597229,-86.142738,
